date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,dias,peso_tiempo,peso_torneo,peso_total
2026-06-24,Mexico,Czech Republic,3.0,0.0,FIFA World Cup,Mexico City,Mexico,False,1,0.9980019986673331,1.5,1.4970029980009996
2026-06-18,Mexico,South Korea,1.0,0.0,FIFA World Cup,Zapopan,Mexico,False,7,0.9860975442628619,1.5,1.4791463163942928
2026-06-11,Mexico,South Africa,2.0,0.0,FIFA World Cup,Mexico City,Mexico,False,14,0.9723883668012469,1.5,1.4585825502018703
2026-06-04,Mexico,Serbia,5.0,1.0,Friendly,Toluca,Mexico,False,21,0.9588697805724845,0.75,0.7191523354293634
2026-05-30,Mexico,Australia,1.0,0.0,Friendly,Pasadena,United States,True,26,0.9493288668428895,0.75,0.7119966501321672
2026-05-22,Mexico,Ghana,2.0,0.0,Friendly,Puebla,Mexico,False,34,0.9342604735772135,0.75,0.7006953551829102
2026-03-31,Mexico,Belgium,1.0,1.0,Friendly,Chicago,United States,True,86,0.8419791731684999,0.75,0.631484379876375
2026-03-28,Mexico,Portugal,0.0,0.0,Friendly,Mexico City,Mexico,False,89,0.8369424234887681,0.75,0.6277068176165761
2026-02-25,Mexico,Iceland,4.0,0.0,Friendly,Querétaro,Mexico,False,120,0.7866278610665535,0.75,0.5899708957999151
2026-01-25,Bolivia,Mexico,0.0,1.0,Friendly,Santa Cruz,Bolivia,False,151,0.7393380648895319,0.75,0.5545035486671489
2026-01-22,Panama,Mexico,0.0,1.0,Friendly,Panama City,Panama,False,154,0.7349153180090687,0.75,0.5511864885068015
2025-11-18,Mexico,Paraguay,1.0,2.0,Friendly,San Antonio,United States,True,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-15,Mexico,Uruguay,0.0,0.0,Friendly,Torreón,Mexico,False,222,0.6414654208273198,0.75,0.4810990656204899
2025-10-14,Mexico,Ecuador,1.0,1.0,Friendly,Zapopan,Mexico,False,254,0.6016977717621094,0.75,0.451273328821582
2025-10-11,Mexico,Colombia,0.0,4.0,Friendly,Arlington,United States,True,257,0.5980983940627613,0.75,0.448573795547071
2025-09-09,Mexico,South Korea,2.0,2.0,Friendly,Nashville,United States,True,289,0.5610192838421706,0.75,0.42076446288162794
2025-09-06,Mexico,Japan,0.0,0.0,Friendly,Oakland,United States,True,292,0.5576632463197913,0.75,0.41824743473984344
2025-07-06,United States,Mexico,1.0,2.0,Gold Cup,Houston,United States,False,354,0.49262846980013547,1.15,0.5665227402701557
2025-07-02,Mexico,Honduras,1.0,0.0,Gold Cup,Santa Clara,United States,True,358,0.4887031641990795,1.15,0.5620086388289414
2025-06-28,Mexico,Saudi Arabia,2.0,0.0,Gold Cup,Glendale,United States,True,362,0.48480913576734325,1.15,0.5575305061324447
2025-06-22,Mexico,Costa Rica,0.0,0.0,Gold Cup,Paradise,United States,True,368,0.4790261931887511,1.15,0.5508801221670637
2025-06-18,Suriname,Mexico,0.0,2.0,Gold Cup,Arlington,United States,True,372,0.47520927168614446,1.15,0.5464906624390661
2025-06-14,Mexico,Dominican Republic,3.0,2.0,Gold Cup,Inglewood,United States,True,376,0.4714227637391309,1.15,0.5421361783000005
2025-06-10,Mexico,Turkey,1.0,0.0,Friendly,Chapel Hill,United States,True,380,0.46766642700990924,0.75,0.35074982025743195
2025-06-07,Mexico,Switzerland,2.0,4.0,Friendly,Salt Lake City,United States,True,383,0.46486882963276827,0.75,0.3486516222245762
2025-03-23,Panama,Mexico,1.0,2.0,CONCACAF Nations League,Inglewood,United States,True,459,0.3993168767363899,1.1,0.4392485644100289
2025-03-20,Canada,Mexico,0.0,2.0,CONCACAF Nations League,Inglewood,United States,True,462,0.39692814882588245,1.1,0.43662096370847076
2024-11-19,Mexico,Honduras,4.0,0.0,CONCACAF Nations League,Toluca,Mexico,False,583,0.31161089527997105,1.1,0.34277198480796817
2024-11-15,Honduras,Mexico,2.0,0.0,CONCACAF Nations League,San Pedro Sula,Honduras,False,587,0.30912795312868047,1.1,0.3400407484415485
2024-10-15,Mexico,United States,2.0,0.0,Friendly,Zapopan,Mexico,False,618,0.2905440729744046,0.75,0.21790805473080344
2026-06-24,South Africa,South Korea,1.0,0.0,FIFA World Cup,Guadalupe,Mexico,True,1,0.9980019986673331,1.5,1.4970029980009996
2026-06-18,Czech Republic,South Africa,1.0,1.0,FIFA World Cup,Atlanta,United States,True,7,0.9860975442628619,1.5,1.4791463163942928
2026-06-06,Jamaica,South Africa,0.0,1.0,Friendly,Pachuca,Mexico,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-29,South Africa,Nicaragua,0.0,0.0,Friendly,Johannesburg,South Africa,False,27,0.9474321065017983,0.75,0.7105740798763487
2026-03-31,South Africa,Panama,1.0,2.0,Friendly,Cape Town,South Africa,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-27,South Africa,Panama,1.0,1.0,Friendly,Durban,South Africa,False,90,0.835270211411272,0.75,0.626452658558454
2026-01-04,South Africa,Cameroon,1.0,2.0,African Cup of Nations,Rabat,Morocco,True,172,0.7089289280495107,1.1,0.7798218208544618
2025-12-29,Zimbabwe,South Africa,2.0,3.0,African Cup of Nations,Marrakesh,Morocco,True,178,0.7004726202352524,1.1,0.7705198822587777
2025-12-26,Egypt,South Africa,1.0,0.0,African Cup of Nations,Agadir,Morocco,True,181,0.696282367841771,1.1,0.7659106046259482
2025-12-22,South Africa,Angola,2.0,1.0,African Cup of Nations,Marrakesh,Morocco,True,185,0.6907343306373547,1.1,0.7598077637010902
2025-11-15,South Africa,Zambia,3.0,1.0,Friendly,Gqeberha,South Africa,False,222,0.6414654208273198,0.75,0.4810990656204899
2025-10-14,South Africa,Rwanda,3.0,0.0,FIFA World Cup qualification,Mbombela,South Africa,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-10,South Africa,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Durban,South Africa,False,258,0.596903392674358,1.5,0.8953550890115369
2025-09-09,South Africa,Nigeria,1.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-05,South Africa,Lesotho,3.0,0.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-10,South Africa,Mozambique,2.0,0.0,Friendly,Polokwane,South Africa,False,380,0.46766642700990924,0.75,0.35074982025743195
2025-06-06,South Africa,Tanzania,0.0,0.0,Friendly,Polokwane,South Africa,False,384,0.4639400210916467,0.75,0.34795501581873506
2025-03-25,Benin,South Africa,0.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-21,South Africa,Lesotho,0.0,3.0,FIFA World Cup qualification,Polokwane,South Africa,False,461,0.39772279950933415,1.5,0.5965841992640012
2024-11-19,South Africa,South Sudan,3.0,0.0,African Cup of Nations qualification,Cape Town,South Africa,False,583,0.31161089527997105,1.25,0.3895136190999638
2024-11-15,Uganda,South Africa,0.0,2.0,African Cup of Nations qualification,Kampala,Uganda,False,587,0.30912795312868047,1.25,0.3864099414108506
2024-10-15,Congo,South Africa,1.0,1.0,African Cup of Nations qualification,Brazzaville,Congo,False,618,0.2905440729744046,1.25,0.36318009121800576
2024-10-11,South Africa,Congo,5.0,0.0,African Cup of Nations qualification,Gqeberha,South Africa,False,622,0.2882289930573573,1.25,0.3602862413216966
2024-09-10,South Sudan,South Africa,2.0,3.0,African Cup of Nations qualification,Juba,South Sudan,False,653,0.27090149805163766,1.25,0.33862687256454704
2024-09-06,South Africa,Uganda,2.0,2.0,African Cup of Nations qualification,Johannesburg,South Africa,False,657,0.26874293184439435,1.25,0.33592866480549294
2024-06-11,South Africa,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,744,0.22582385189647586,1.5,0.33873577784471376
2024-06-07,Nigeria,South Africa,1.0,1.0,FIFA World Cup qualification,Uyo,Nigeria,False,748,0.22402446821274175,1.5,0.33603670231911265
2024-03-26,Algeria,South Africa,3.0,3.0,FIFA Series,Algiers,Algeria,False,821,0.1935924699078839,0.75,0.14519435243091292
2024-03-21,South Africa,Andorra,1.0,1.0,FIFA Series,Annaba,Algeria,True,826,0.19166619264739126,0.75,0.14374964448554345
2026-06-11,South Korea,Czech Republic,2.0,1.0,FIFA World Cup,Zapopan,Mexico,True,14,0.9723883668012469,1.5,1.4585825502018703
2026-06-03,South Korea,El Salvador,1.0,0.0,Friendly,Provo,United States,True,22,0.9569539574730467,0.75,0.717715468104785
2026-05-30,South Korea,Trinidad and Tobago,5.0,0.0,Friendly,Provo,United States,True,26,0.9493288668428895,0.75,0.7119966501321672
2026-03-31,Austria,South Korea,1.0,0.0,Friendly,Vienna,Austria,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-28,Ivory Coast,South Korea,4.0,0.0,Friendly,Milton Keynes,England,True,89,0.8369424234887681,0.75,0.6277068176165761
2025-11-18,South Korea,Ghana,1.0,0.0,Friendly,Seoul,South Korea,False,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-14,South Korea,Bolivia,2.0,0.0,Friendly,Daejeon,South Korea,False,223,0.6401837720616471,0.75,0.48013782904623536
2025-10-14,South Korea,Paraguay,2.0,0.0,Friendly,Seoul,South Korea,False,254,0.6016977717621094,0.75,0.451273328821582
2025-10-10,South Korea,Brazil,0.0,5.0,Friendly,Seoul,South Korea,False,258,0.596903392674358,0.75,0.44767754450576847
2025-09-06,United States,South Korea,0.0,2.0,Friendly,Harrison,United States,False,292,0.5576632463197913,0.75,0.41824743473984344
2025-06-10,South Korea,Kuwait,4.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-05,Iraq,South Korea,0.0,2.0,FIFA World Cup qualification,Basra,Iraq,False,385,0.46301306831122807,1.5,0.6945196024668421
2025-03-25,South Korea,Jordan,1.0,1.0,FIFA World Cup qualification,Suwon,South Korea,False,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-20,South Korea,Oman,1.0,1.0,FIFA World Cup qualification,Goyang,South Korea,False,462,0.39692814882588245,1.5,0.5953922232388237
2024-11-19,Palestine,South Korea,1.0,1.0,FIFA World Cup qualification,Amman,Jordan,True,583,0.31161089527997105,1.5,0.4674163429199566
2024-11-14,Kuwait,South Korea,1.0,3.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,588,0.3085103150663647,1.5,0.4627654725995471
2024-10-15,South Korea,Iraq,3.0,2.0,FIFA World Cup qualification,Yongin,South Korea,False,618,0.2905440729744046,1.5,0.43581610946160687
2024-10-10,Jordan,South Korea,0.0,2.0,FIFA World Cup qualification,Amman,Jordan,False,623,0.2876531111451154,1.5,0.43147966671767307
2024-09-10,Oman,South Korea,1.0,3.0,FIFA World Cup qualification,Muscat,Oman,False,653,0.27090149805163766,1.5,0.4063522470774565
2024-09-05,South Korea,Palestine,0.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,658,0.2682059831084244,1.5,0.4023089746626366
2024-06-11,South Korea,China,1.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,744,0.22582385189647586,1.5,0.33873577784471376
2024-06-06,Singapore,South Korea,0.0,7.0,FIFA World Cup qualification,Kallang,Singapore,False,749,0.22357686702670268,1.5,0.33536530054005403
2024-03-26,Thailand,South Korea,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,False,821,0.1935924699078839,1.5,0.29038870486182583
2024-03-21,South Korea,Thailand,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,826,0.19166619264739126,1.5,0.2874992889710869
2024-02-06,Jordan,South Korea,2.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,870,0.17552040061699686,0.75,0.13164030046274766
2024-02-02,Australia,South Korea,1.0,2.0,AFC Asian Cup,Al Wakrah,Qatar,True,874,0.1741218391170474,0.75,0.13059137933778556
2024-01-30,Saudi Arabia,South Korea,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,877,0.17308023601645434,0.75,0.12981017701234077
2026-06-04,Guatemala,Czech Republic,1.0,5.0,Friendly,Harrison,United States,True,21,0.9588697805724845,0.75,0.7191523354293634
2026-05-31,Czech Republic,Kosovo,2.0,1.0,Friendly,Prague,Czech Republic,False,25,0.951229424500714,0.75,0.7134220683755355
2026-03-31,Czech Republic,Denmark,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False,86,0.8419791731684999,1.5,1.26296875975275
2026-03-26,Czech Republic,Republic of Ireland,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,False,91,0.8336013404157353,1.5,1.250402010623603
2025-11-17,Czech Republic,Gibraltar,6.0,0.0,FIFA World Cup qualification,Olomouc,Czech Republic,False,220,0.6440364210831414,1.5,0.9660546316247121
2025-11-13,Czech Republic,San Marino,1.0,0.0,Friendly,Karviná,Czech Republic,False,224,0.6389046840319162,0.75,0.4791785130239372
2025-10-12,Faroe Islands,Czech Republic,2.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,256,0.5992957878455384,1.5,0.8989436817683076
2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Prague,Czech Republic,False,259,0.5957107789003212,1.5,0.8935661683504819
2025-09-08,Czech Republic,Saudi Arabia,1.0,1.0,Friendly,Hradec Králové,Czech Republic,False,290,0.559898366565402,0.75,0.41992377492405153
2025-09-05,Montenegro,Czech Republic,0.0,2.0,FIFA World Cup qualification,Podgorica,Montenegro,False,293,0.5565490344104649,1.5,0.8348235516156973
2025-06-09,Croatia,Czech Republic,5.0,1.0,FIFA World Cup qualification,Osijek,Croatia,False,381,0.46673202886549986,1.5,0.7000980432982498
2025-06-06,Czech Republic,Montenegro,2.0,0.0,FIFA World Cup qualification,Plzeň,Czech Republic,False,384,0.4639400210916467,1.5,0.6959100316374701
2025-03-25,Gibraltar,Czech Republic,0.0,4.0,FIFA World Cup qualification,Faro-Loulé,Portugal,True,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-22,Czech Republic,Faroe Islands,2.0,1.0,FIFA World Cup qualification,Hradec Králové,Czech Republic,False,460,0.39851904108451414,1.5,0.5977785616267712
2024-11-19,Czech Republic,Georgia,2.0,1.0,UEFA Nations League,Olomouc,Czech Republic,False,583,0.31161089527997105,1.1,0.34277198480796817
2024-11-16,Albania,Czech Republic,0.0,0.0,UEFA Nations League,Tirana,Albania,False,586,0.3097468277032208,1.1,0.34072151047354293
2024-10-14,Ukraine,Czech Republic,1.0,1.0,UEFA Nations League,Wrocław,Poland,True,619,0.2899635655294032,1.1,0.3189599220823436
2024-10-11,Czech Republic,Albania,2.0,0.0,UEFA Nations League,Prague,Czech Republic,False,622,0.2882289930573573,1.1,0.317051892363093
2024-09-10,Czech Republic,Ukraine,3.0,2.0,UEFA Nations League,Prague,Czech Republic,False,653,0.27090149805163766,1.1,0.29799164785680143
2024-09-07,Georgia,Czech Republic,4.0,1.0,UEFA Nations League,Tbilisi,Georgia,False,656,0.26928095555244996,1.1,0.29620905110769497
2024-06-26,Czech Republic,Turkey,1.0,2.0,UEFA Euro,Hamburg,Germany,True,729,0.23270121206157107,1.3,0.3025115756800424
2024-06-22,Georgia,Czech Republic,1.0,1.0,UEFA Euro,Hamburg,Germany,True,733,0.23084702898634524,1.3,0.30010113768224883
2024-06-18,Portugal,Czech Republic,2.0,1.0,UEFA Euro,Leipzig,Germany,True,737,0.2290076201997705,1.3,0.2977099062597017
2024-06-10,Czech Republic,North Macedonia,2.0,1.0,Friendly,Hradec Králové,Czech Republic,False,745,0.22537265553943872,0.75,0.16902949165457903
2024-06-07,Czech Republic,Malta,7.0,1.0,Friendly,Grödig,Austria,True,748,0.22402446821274175,0.75,0.16801835115955632
2024-03-26,Czech Republic,Armenia,2.0,1.0,Friendly,Prague,Czech Republic,False,821,0.1935924699078839,0.75,0.14519435243091292
2024-03-22,Norway,Czech Republic,1.0,2.0,Friendly,Oslo,Norway,False,825,0.19204990862075408,0.75,0.14403743146556555
2026-06-24,Canada,Switzerland,1.0,2.0,FIFA World Cup,Vancouver,Canada,False,1,0.9980019986673331,1.5,1.4970029980009996
2026-06-18,Canada,Qatar,6.0,0.0,FIFA World Cup,Vancouver,Canada,False,7,0.9860975442628619,1.5,1.4791463163942928
2026-06-12,Canada,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup,Toronto,Canada,False,13,0.9743350896087494,1.5,1.4615026344131241
2026-06-05,Canada,Republic of Ireland,1.0,1.0,Friendly,Montreal,Canada,False,20,0.9607894391523232,0.75,0.7205920793642424
2026-06-01,Canada,Uzbekistan,2.0,0.0,Friendly,Edmonton,Canada,False,24,0.9531337870775047,0.75,0.7148503403081286
2026-03-31,Canada,Tunisia,0.0,0.0,Friendly,Toronto,Canada,False,86,0.8419791731684999,0.75,0.631484379876375
2026-03-28,Canada,Iceland,2.0,2.0,Friendly,Toronto,Canada,False,89,0.8369424234887681,0.75,0.6277068176165761
2025-11-18,Canada,Venezuela,2.0,0.0,Friendly,Fort Lauderdale,United States,True,219,0.6453257828572946,0.75,0.4839943371429709
2025-11-13,Canada,Ecuador,0.0,0.0,Friendly,Toronto,Canada,False,224,0.6389046840319162,0.75,0.4791785130239372
2025-10-14,Canada,Colombia,0.0,0.0,Friendly,Harrison,United States,True,254,0.6016977717621094,0.75,0.451273328821582
2025-10-10,Canada,Australia,0.0,1.0,Friendly,Montreal,Canada,False,258,0.596903392674358,0.75,0.44767754450576847
2025-09-09,Wales,Canada,0.0,1.0,Friendly,Cardiff,Wales,False,289,0.5610192838421706,0.75,0.42076446288162794
2025-09-05,Romania,Canada,0.0,3.0,Friendly,Bucharest,Romania,False,293,0.5565490344104649,0.75,0.41741177580784866
2025-06-29,Canada,Guatemala,1.0,1.0,Gold Cup,Minneapolis,United States,True,361,0.485779724303885,1.15,0.5586466829494677
2025-06-24,Canada,El Salvador,2.0,0.0,Gold Cup,Houston,United States,True,366,0.480946135285778,1.15,0.5530880555786447
2025-06-21,Curaçao,Canada,1.0,1.0,Gold Cup,Houston,United States,True,369,0.4780690982163776,1.15,0.5497794629488342
2025-06-17,Canada,Honduras,6.0,0.0,Gold Cup,Vancouver,Canada,False,373,0.4742598029280199,1.15,0.5453987733672229
2025-06-10,Canada,Ivory Coast,0.0,0.0,Canadian Shield,Toronto,Canada,False,380,0.46766642700990924,0.75,0.35074982025743195
2025-06-07,Canada,Ukraine,4.0,2.0,Canadian Shield,Toronto,Canada,False,383,0.46486882963276827,0.75,0.3486516222245762
2025-03-23,United States,Canada,1.0,2.0,CONCACAF Nations League,Inglewood,United States,False,459,0.3993168767363899,1.1,0.4392485644100289
2024-11-19,Canada,Suriname,3.0,0.0,CONCACAF Nations League,Toronto,Canada,False,583,0.31161089527997105,1.1,0.34277198480796817
2024-11-15,Suriname,Canada,0.0,1.0,CONCACAF Nations League,Paramaribo,Suriname,False,587,0.30912795312868047,1.1,0.3400407484415485
2024-10-15,Canada,Panama,2.0,1.0,Friendly,Toronto,Canada,False,618,0.2905440729744046,0.75,0.21790805473080344
2024-09-10,Mexico,Canada,0.0,0.0,Friendly,Arlington,United States,True,653,0.27090149805163766,0.75,0.20317612353872824
2024-09-07,United States,Canada,1.0,2.0,Friendly,Kansas City,United States,False,656,0.26928095555244996,0.75,0.20196071666433746
2024-07-13,Canada,Uruguay,2.0,2.0,Copa América,Charlotte,United States,True,712,0.24074909196587688,0.75,0.18056181897440765
2024-07-09,Argentina,Canada,2.0,0.0,Copa América,East Rutherford,United States,True,716,0.23883078269819244,0.75,0.17912308702364432
2024-07-05,Venezuela,Canada,1.0,1.0,Copa América,Arlington,United States,True,720,0.23692775868212176,0.75,0.17769581901159132
2024-06-29,Canada,Chile,0.0,0.0,Copa América,Orlando,United States,True,726,0.2341016163455822,0.75,0.17557621225918663
2026-06-24,Bosnia and Herzegovina,Qatar,3.0,1.0,FIFA World Cup,Seattle,United States,True,1,0.9980019986673331,1.5,1.4970029980009996
2026-06-18,Switzerland,Bosnia and Herzegovina,4.0,1.0,FIFA World Cup,Inglewood,United States,True,7,0.9860975442628619,1.5,1.4791463163942928
2026-06-06,Panama,Bosnia and Herzegovina,1.0,1.0,Friendly,St. Louis,United States,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-29,Bosnia and Herzegovina,North Macedonia,0.0,0.0,Friendly,Sarajevo,Bosnia and Herzegovina,False,27,0.9474321065017983,0.75,0.7105740798763487
2026-03-31,Bosnia and Herzegovina,Italy,1.0,1.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,86,0.8419791731684999,1.5,1.26296875975275
2026-03-26,Wales,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,91,0.8336013404157353,1.5,1.250402010623603
2025-11-18,Austria,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,219,0.6453257828572946,1.5,0.9679886742859418
2025-11-15,Bosnia and Herzegovina,Romania,3.0,1.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,222,0.6414654208273198,1.5,0.9621981312409797
2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0,Friendly,Ta' Qali,Malta,False,256,0.5992957878455384,0.75,0.4494718408841538
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False,259,0.5957107789003212,1.5,0.8935661683504819
2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,289,0.5610192838421706,1.5,0.8415289257632559
2025-09-06,San Marino,Bosnia and Herzegovina,0.0,6.0,FIFA World Cup qualification,Serravalle,San Marino,False,292,0.5576632463197913,1.5,0.8364948694796869
2025-06-10,Slovenia,Bosnia and Herzegovina,2.0,1.0,Friendly,Celje,Slovenia,False,380,0.46766642700990924,0.75,0.35074982025743195
2025-06-07,Bosnia and Herzegovina,San Marino,1.0,0.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,383,0.46486882963276827,1.5,0.6973032444491524
2025-03-24,Bosnia and Herzegovina,Cyprus,2.0,1.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,458,0.40011630965630496,1.5,0.6001744644844574
2025-03-21,Romania,Bosnia and Herzegovina,0.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False,461,0.39772279950933415,1.5,0.5965841992640012
2024-11-19,Bosnia and Herzegovina,Netherlands,1.0,1.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,583,0.31161089527997105,1.1,0.34277198480796817
2024-11-16,Germany,Bosnia and Herzegovina,7.0,0.0,UEFA Nations League,Freiburg,Germany,False,586,0.3097468277032208,1.1,0.34072151047354293
2024-10-14,Bosnia and Herzegovina,Hungary,0.0,2.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,619,0.2899635655294032,1.1,0.3189599220823436
2024-10-11,Bosnia and Herzegovina,Germany,1.0,2.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,622,0.2882289930573573,1.1,0.317051892363093
2024-09-10,Hungary,Bosnia and Herzegovina,0.0,0.0,UEFA Nations League,Budapest,Hungary,False,653,0.27090149805163766,1.1,0.29799164785680143
2024-09-07,Netherlands,Bosnia and Herzegovina,5.0,2.0,UEFA Nations League,Eindhoven,Netherlands,False,656,0.26928095555244996,1.1,0.29620905110769497
2024-06-09,Italy,Bosnia and Herzegovina,1.0,0.0,Friendly,Empoli,Italy,False,746,0.22492236067332425,0.75,0.16869177050499318
2024-06-03,England,Bosnia and Herzegovina,3.0,0.0,Friendly,Newcastle,England,False,752,0.2222394221714404,0.75,0.1666795666285803
2024-03-21,Bosnia and Herzegovina,Ukraine,1.0,2.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,826,0.19166619264739126,1.25,0.23958274080923908
2023-11-19,Bosnia and Herzegovina,Slovakia,1.0,2.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,949,0.14986805579784332,1.25,0.18733506974730416
2023-11-16,Luxembourg,Bosnia and Herzegovina,4.0,1.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,952,0.1489715397008938,1.25,0.18621442462611726
2023-10-16,Bosnia and Herzegovina,Portugal,0.0,5.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,983,0.1400158007837894,1.25,0.17501975097973674
2023-10-13,Liechtenstein,Bosnia and Herzegovina,0.0,2.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,986,0.13917822123048373,1.25,0.17397277653810467
2026-06-13,Qatar,Switzerland,1.0,1.0,FIFA World Cup,Santa Clara,United States,True,12,0.9762857097579093,1.5,1.464428564636864
2026-06-06,Qatar,El Salvador,0.0,0.0,Friendly,Los Angeles,United States,True,19,0.9627129408911995,0.75,0.7220347056683997
2026-05-28,Republic of Ireland,Qatar,1.0,0.0,Friendly,Dublin,Republic of Ireland,False,28,0.9455391358903963,0.75,0.7091543519177972
2025-12-07,Qatar,Tunisia,0.0,3.0,Arab Cup,Al Khor,Qatar,False,200,0.6703200460356393,0.75,0.5027400345267294
2025-12-04,Qatar,Syria,1.0,1.0,Arab Cup,Al Rayyan,Qatar,False,203,0.6663101674248864,0.75,0.49973262556866477
2025-12-01,Qatar,Palestine,0.0,1.0,Arab Cup,Al Khor,Qatar,False,206,0.6623242760521222,0.75,0.49674320703909164
2025-11-17,Qatar,Zimbabwe,1.0,2.0,Friendly,Al Rayyan,Qatar,False,220,0.6440364210831414,0.75,0.48302731581235603
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,254,0.6016977717621094,1.5,0.902546657643164
2025-10-08,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,260,0.5945205479701944,1.5,0.8917808219552916
2025-09-07,Qatar,Russia,1.0,4.0,Friendly,Doha,Qatar,False,291,0.5587796888828463,0.75,0.4190847666621348
2025-09-03,Qatar,Bahrain,2.0,2.0,Friendly,Doha,Qatar,False,295,0.5543272847345071,0.75,0.4157454635508803
2025-08-24,Qatar,Lebanon,2.0,2.0,Friendly,Doha,Qatar,False,305,0.5433508690744998,0.75,0.4075131518058749
2025-06-10,Uzbekistan,Qatar,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,380,0.46766642700990924,1.5,0.7014996405148639
2025-06-05,Qatar,Iran,1.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,385,0.46301306831122807,1.5,0.6945196024668421
2025-03-25,Kyrgyzstan,Qatar,3.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,457,0.4009173430419921,1.5,0.6013760145629882
2025-03-20,Qatar,North Korea,5.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,462,0.39692814882588245,1.5,0.5953922232388237
2024-12-27,Kuwait,Qatar,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,False,545,0.33621649370673334,0.75,0.25216237028005
2024-12-24,Oman,Qatar,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True,548,0.33420523455571977,0.75,0.2506539259167898
2024-12-21,Qatar,United Arab Emirates,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,True,551,0.33220600682924445,0.75,0.24915450512193332
2024-11-19,United Arab Emirates,Qatar,5.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,583,0.31161089527997105,1.5,0.4674163429199566
2024-11-14,Qatar,Uzbekistan,3.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,588,0.3085103150663647,1.5,0.4627654725995471
2024-10-15,Iran,Qatar,4.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,618,0.2905440729744046,1.5,0.43581610946160687
